isJunction,isValid,locationType,stopDesc,stopId,stopLat,stopLon,stopName
N,Y,STOP,,1750,22.497416,88.374146,JADAVPUR  PALBAZAR
N,Y,STOP,,1751,22.517585,88.378029,B B CHATTERJEE RD. (KASBA)
N,Y,STOP,,1752,22.516531,88.303373,TARATALA RD &  HIDE RD XING
N,Y,STOP,,1753,22.492737,88.388396,SANTOSHPUR  BUS STAND
N,Y,STOP,,1754,22.603106,88.391357,MILK COLONY 
N,Y,STOP,,1756,22.579795,88.370125,RAMMOHON COLLEGE / CITY COLLEGE
N,Y,STOP,,1757,22.573471,88.367238,AMHERST STREET
N,Y,STOP,,1758,22.431307,88.289286,PAILAN
N,Y,STOP,,1759,22.601723,88.428542,RABINDRA  PALLY  (KESTOPUR)
N,Y,STOP,,1760,22.596395,88.433362,MAJHER PARA RD. (KESTOPUR)
N,Y,STOP,,1761,22.590726,88.433728,THAKDARI RD. (KESTOPUR)
N,Y,STOP,,1762,22.501342,88.301029,RABINDRA NAGAR (BEHALA)
N,Y,STOP,,1763,22.500132,88.311817,BRAHMO SAMAJ S.O POST OFFICE
N,Y,STOP,,1764,22.591786,88.427701, A.J BLOCK ( 206 BUS STAND)
N,Y,STOP,,1765,22.535419,88.346111,DN MITRA SQUARE
N,Y,STOP,,1769,22.467529,88.285142,KESTOR MORE
N,Y,STOP,,1770,22.634987,88.411752,DUM DUM CANTONMENT
N,Y,STOP,,1771,22.633348,88.423573,DUMDUM POST OFFICE
N,Y,STOP,,1772,22.638514,88.380564,BARANAGAR GENERAL HOSPITAL
N,Y,STOP,,1773,22.640799,88.391234,NOAPARA BUS STAND
N,Y,STOP,,1774,22.554987,88.384314,TANGRA
N,Y,STOP,,1775,22.561411,88.377782,PALMER BAZAR RD.
N,Y,STOP,,1776,22.556424,88.380182,R.N. CHOWDHURY  RD.
N,Y,STOP,,1777,22.563941,88.320909,KAZIPARA (HOWRAH)
N,Y,STOP,,1778,22.561959,88.312687,BETAITALA
N,Y,STOP,,1779,22.557549,88.306849,B.E. COLLEGE (SHIBPUR)
N,Y,STOP,,1780,22.557116,88.301063,B. DARDEN (SHIBPUR)
N,Y,STOP,,1781,22.579766,88.336735,HOWRAH GENERAL HOSPITAL
N,Y,STOP,,1782,22.662507,88.408925,NIMTA / 201 BUS STAND
N,Y,STOP,,1783,22.601505,88.348509,BANDAGHAT
N,Y,STOP,,1784,22.581335,88.337342,HOWRAH COURT
N,Y,STOP,,1785,22.601877,88.342047,SALKIA CHOWRASTHA
N,Y,STOP,,1786,22.546124,88.386094,BRINDAVAN GARDEN (TOPSIA )
N,Y,STOP,,1787,22.554576,88.393346,D.C.DEY RD. & DHAPA RD. XING
N,Y,STOP,,1788,22.563809,88.377978,MUNSHI BAZAR
N,Y,STOP,,1789,22.587201,88.351725,POSTA BAZAR
N,Y,STOP,,1790,22.622349,88.410231,MOTIJHEEL
N,Y,STOP,,1791,22.621662,88.404619,CHATAKAL
N,Y,STOP,,1792,22.609668,88.447264,HATIARA 30C BUS STAND
N,Y,STOP,,1794,22.612275,88.437078,JYANGRA BATTALA
N,Y,STOP,,1795,22.614281,88.445645,HATIARA GOAT BUS STOP
N,Y,STOP,,1796,22.618713,88.421108,NARENDRA NATH RD.
N,Y,STOP,,1797,22.620168,88.413452,SHATGACHI
N,Y,STOP,,1798,22.592273,88.356621,JORABAGAN
N,Y,STOP,,1799,22.593139,88.353015,NIMTALA GHAT
N,Y,STOP,,1800,22.585982,88.355193,KALAKAR STREET
N,Y,STOP,,1801,22.594719,88.357194,AHIRITOLA
N,Y,STOP,,1802,22.640844,88.394172,NOAPARA METRO STATION
N,Y,STOP,,1803,22.643511,88.399545,PRAMOD NAGAR BAZAR
N,Y,STOP,,1804,22.641184,88.409271,NATUN BAZAR (CANTONMENT)
N,Y,STOP,,1805,22.640421,88.413734, CANTONMENT 2 NO. RAIL GATE
N,Y,STOP,,1806,22.640515,88.399158,NOAPARA  METRO CARSHED
N,Y,STOP,,1807,22.580978,88.445856,EASTERN CLUB ( NEWTOWN )
N,Y,STOP,,1809,22.527819,88.387622,PICNIC GARDEN / 39 BUS STAND
N,Y,STOP,,1810,22.572776,88.387344,B.C. ROY CHILDREN HOSPITAL
N,Y,STOP,,1811,22.586636,88.431171,WATER TANK NO. 8 (SALT LAKE)
N,Y,STOP,,1812,22.488375,88.345071,NANU BABUR BAZAR
N,Y,STOP,,1813,22.603817,88.368038,BAGBAZAR 
N,Y,STOP,,1815,22.528892,88.379097,KUSTIA RD & PICNIC GARDEN RD XING
N,Y,STOP,,1816,22.478553,88.355743,GACHTALA
N,Y,STOP,,1818,22.485519,88.366926,REGENT ESTATE
N,Y,STOP,,1819,22.485383,88.361092,BIJOYGARH
N,Y,STOP,,1822,22.554523,88.245714,BADARTALA
N,Y,STOP,,1823,22.552039,88.263064,BADARTALA P.O.
N,Y,STOP,,1824,22.723865,88.386793,RAHARA BAZAR
N,Y,STOP,,1825,22.724295,88.378059,KHARDAH STATION
N,Y,STOP,,1833,22.635945,88.440628,MANGALAM VIDYA NIKETAN
N,Y,STOP,,1834,22.633234,88.447652,DASHADRONE
N,Y,STOP,,1835,22.637493,88.450647,GOPALPUR HOUSE
N,Y,STOP,,1839,22.465902,88.140213,PUJALI CESC PLANT
N,Y,STOP,,1841,22.639568,88.473864,MANIKHOLA
N,Y,STOP,,1843,22.620626,88.497411,NOLPUR
N,Y,STOP,,1844,22.616451,88.501809,BISHNUPUR (RAJARHAT)
N,Y,STOP,,1845,22.610317,88.513867,LAUHATI
N,Y,STOP,,1859,22.661757,88.413632,BIRATI HOUSING/237 BUS TERMINUS
N,Y,STOP,,1860,22.662524,88.417279,PATHANPUR
N,Y,STOP,,1861,22.663481,88.422488,BIRATI COLLEGE
N,Y,STOP,,1862,22.606994,88.521241,KANCHKOL
N,Y,STOP,,1864,22.586116,88.562413,POLERHAT BAZAR (BHANGORE RD)
N,Y,STOP,,1865,22.566897,88.592505,KASHIPUR PS (BHANGORE RD)
N,Y,STOP,,1867,22.517717,88.612921,BHANGORE II POST OFFICE
N,Y,STOP,,1868,22.524515,88.608743,BHANGORE BAZAR
N,Y,STOP,,1869,22.599823,88.528594,SHIKARPUR (BHANGORE RD)
N,Y,STOP,,1874,22.632827,88.474401,RAIGACHI BATTALA
N,Y,STOP,,1875,22.626738,88.488922,CHOWMATHA (RAJARHAT)
N,Y,STOP,,1876,22.631883,88.484373,RAJARHAT THANA
N,Y,STOP,,1877,22.633681,88.461845,DEROZIO MEMORIAL COLLEGE
N,Y,STOP,,1878,22.610238,88.523202,CHANDPUR
N,Y,STOP,,1879,22.607791,88.530991,LASKARHATI
N,Y,STOP,,1880,22.607851,88.544591,SHRIKRISHNAPUR
N,Y,STOP,,1881,22.601088,88.571186,DHIBDHIBI MORE
N,Y,STOP,,1882,22.595792,88.583323,SHYAMNAGAR (HAROA RD)
N,Y,STOP,,1883,22.598207,88.605011,ANANDA PALLY
N,Y,STOP,,1884,22.601287,88.612489,NAZERPUR
N,Y,STOP,,1885,22.603179,88.622241,PAIRAGACHA MORE
N,Y,STOP,,1886,22.606675,88.644853,MAZAMPUR
N,Y,STOP,,1887,22.605723,88.663405,ADAMPUR
N,Y,STOP,,1888,22.606095,88.654151,CHANDNI BAZAR
N,Y,STOP,,1889,22.602328,88.673228,HAROA MORE
N,Y,STOP,,1890,22.603596,88.676448,HAROA BRIDGE
N,Y,STOP,,1891,22.608896,88.680555,HAROA
N,Y,STOP,,1892,22.533991,88.364638,GURUSADAY DUTTA RD. XING
N,Y,STOP,,1901,22.557095,88.301044,B. GARDEN (SHIBPUR)
N,Y,STOP,,1906,22.763945,88.359082,NORTH GATE
N,Y,STOP,,1907,22.767403,88.347081,DHOBI GHAT
N,Y,STOP,,1909,22.768368,88.344182,BKP COURT
N,Y,STOP,,1910,22.511341,88.345858,MUDIALI  ( PSC OFFICE )
N,Y,STOP,,1912,22.529073,88.345429,ATM RD & RAMESH MITRA RD XING
N,Y,STOP,,1913,22.528536,88.352794,LANSDOWN MARKET
N,Y,STOP,,1914,22.579895,88.428771,SALT LAKE DEPOT
N,Y,STOP,,1916,22.605487,88.384556,BELGACHIA TRAM DEPOT
N,Y,STOP,,1917,22.565095,88.349479,ESPLANADE (WBTC TRAM STAND)
N,Y,STOP,,1918,22.651714,88.368028,TANTIPARA
N,Y,STOP,,1943,22.590727,88.414381,SECH BHAVAN
N,Y,STOP,,1957,22.469975,88.164563,KALIPUR BUS STAND
N,Y,STOP,,1966,21.926445,88.367839,HOSPITAL MORE (GURUDASPUR)
N,Y,STOP,,1968,22.713856,88.505096,BARASAT KAZIPARA BUS DEPOT
N,Y,STOP,,1971,21.975785,88.372383,MILAN MORE
N,Y,STOP,,1972,22.107198,88.310942,POLERHAT MORE
N,Y,STOP,,1975,23.776968,88.280611,PLASSEY
N,Y,STOP,,1976,23.794879,88.451106,PALASHIPARA
N,Y,STOP,,1977,23.385239,88.489448,PALPARA MORE (KRISHNANAGAR)
N,Y,STOP,,1979,22.649357,88.191794,RAJAPUR DAKSHINBARI
N,Y,STOP,,1981,22.659438,88.112343,PANTIHAL
N,Y,STOP,,1982,22.655849,88.092086,MUNSHIRHAT
N,Y,STOP,,1985,22.619267,88.348227,LILUAH STN. RD.
N,Y,STOP,,1986,22.628397,88.351218,BELUR BAZAR
N,Y,STOP,,1988,22.462257,88.131217,ACHIPUR
N,Y,STOP,,1989,22.665219,88.342651,UTTARPARA STN.
N,Y,STOP,,1990,22.660804,88.349614,UTTARPARA BAZAR
N,Y,STOP,,1991,22.672714,88.350987,UTTARPARA FERRY GHAT
N,Y,STOP,,1992,22.745812,88.520012,BAMUNGACHI STATION ROAD (BARASAT)
N,Y,STOP,,1993,22.76077,88.547961,DUTTAPUKUR
N,Y,STOP,,1994,22.776032,88.568557,JOYPUL
N,Y,STOP,,1995,22.781794,88.575076,BIRA
N,Y,STOP,,1996,22.806583,88.610494,GUMA
N,Y,STOP,,1997,22.794527,88.592236,LAKSHMIPUL
N,Y,STOP,,1998,22.834788,88.638285,ASHOKNAGAR
N,Y,STOP,,1999,22.844408,88.659937,NAGAR UKHRA MORE (HABRA)
N,Y,STOP,,2000,22.49105,88.403562,MUKUNDAPUR BUS STAND
N,Y,STOP,,2001,22.523997,88.247692,AKRA BAZAR
N,Y,STOP,,2002,22.665824,88.367684,ARIADAHA KALACHAND HIGH SCHOOL
N,Y,STOP,,2003,22.659136,88.364446,ADYAPITH
N,Y,STOP,,2004,22.712815,88.480318,BARASAT HATKHOLA
N,Y,STOP,,2005,22.535628,88.346122,D N MITRA SQUARE (GANJA PARK)
N,Y,STOP,,2006,22.523592,88.341518,KALIGHAT  ROAD XING
N,Y,STOP,,2007,22.578853,88.331134,SANDHYA BAZAR
N,Y,STOP,,2008,22.567927,88.324128,SHIBPUR TRAM DEPOT
N,Y,STOP,,2009,22.572478,88.327646,SHIBPUR P.S
N,Y,STOP,,2014,22.635046,88.219943,DOMJUR BANISHREE CINEMA
N,Y,STOP,,2015,22.645863,88.241991,DAFAR PUR/DHARAM TALA
N,Y,STOP,,2019,22.924646,88.776705,THAKURNAGAR
N,Y,STOP,,2021,22.584371,88.307758,NATUN RASTA
N,Y,STOP,,2022,22.587522,88.3028,RAMRAJATOLA
N,Y,STOP,,2023,22.594895,88.314552,SHANPUR MORE
N,Y,STOP,,2024,22.603325,88.332359,BAMANGACHI (HOWRAH)
N,Y,STOP,,2026,22.593862,88.331594,KATPOOL
N,Y,STOP,,2027,22.584707,88.334255,FASITOLA MORE/HOWRAH MAIDAN
N,Y,STOP,,2042,22.613571,88.275083,KOLKATA WEST INTERNATIONAL CITY
N,Y,STOP,,2043,22.60596,88.24505,ANKURHATI
N,Y,STOP,,2044,22.599996,88.230671,SWARASWATI BRIDGE
N,Y,STOP,,2045,22.591563,88.319984,KADAMTALA
N,Y,STOP,,2046,22.592436,88.312956,ICHAPUR WATER TANK
N,Y,STOP,,2047,22.598475,88.309117,DAS NAGAR
N,Y,STOP,,2048,22.604462,88.294558,BALTIKURI QTR
N,Y,STOP,,2051,22.613612,88.271383,SALAP BRIDGE
N,Y,STOP,,2054,22.587499,88.17925,DHULAGAR BAZAR
N,Y,STOP,,2056,22.589863,88.16836,GOLA BARI 
N,Y,STOP,,2057,22.592062,88.156915,KALITOLA 
N,Y,STOP,,2058,22.593275,88.154704,LAIBARY MORE 
N,Y,STOP,,2059,22.596777,88.144223,JUJARSHA
N,Y,STOP,,2060,22.599058,88.131517,BAGANGORA
N,Y,STOP,,2061,22.600079,88.129723,KOUTOPOTA
N,Y,STOP,,2062,22.599732,88.120448,AKOBBORPUR
N,Y,STOP,,2063,22.598879,88.110691,FATICKGACHI
N,Y,STOP,,2064,22.466319,87.958444,MANKUR MORE
N,Y,STOP,,2065,22.489037,87.932822,GODI
N,Y,STOP,,2066,22.500758,87.915035,KALYANPUR
N,Y,STOP,,2067,22.519624,87.90374,DMV BUS STOP
N,Y,STOP,,2068,22.52224,87.903713,KAJIBERIA
N,Y,STOP,,2069,22.562059,88.306198,BAKSHI
N,Y,STOP,,2070,22.589067,88.26859,GARFA
N,Y,STOP,,2071,22.656273,88.34804,UTTARPARA COLLEGE
N,Y,STOP,,2072,22.348239,88.439376,SHOW HOUSE CINEMA HALL
N,Y,STOP,,2074,22.400437,88.489989,CHAMPAHATI MORE
N,Y,STOP,,2075,22.400281,88.475783,SOUTH GARIA
N,Y,STOP,,2076,22.409748,88.43518,SUBHAS GRAM
N,Y,STOP,,2078,22.418745,88.413883,CHOWHATI MORE
N,Y,STOP,,2079,22.420753,88.412378,GAZIPUR MORE
N,Y,STOP,,2080,22.422008,88.411085,RAJPUR PHARI
N,Y,STOP,,2081,22.422933,88.410197,RAJPUR BAZAR
N,Y,STOP,,2082,22.431978,88.402789,DABUR GATE
N,Y,STOP,,2084,22.447334,88.391953,KAMALGACHI MORE
N,Y,STOP,,2085,22.450385,88.390151,PRATAP GARH
N,Y,STOP,,2086,22.454607,88.387269,MAHAMAYA TOLA
N,Y,STOP,,2088,22.653928,88.37687,DUNLOP BRIDGE
N,Y,STOP,,2090,22.562059,88.306198,COLLEGE GHAT
N,Y,STOP,,2091,22.564169,88.298824,AMTALA PHARI
N,Y,STOP,,2092,22.563085,88.296576,DANESH SHEIKH LANE
N,Y,STOP,,2093,22.564069,88.2875,BAKUL TALA
N,Y,STOP,,2094,22.556985,88.28197,NAZIR GANGE
N,Y,STOP,,2095,22.56073,88.269525,PODRA
N,Y,STOP,,2096,22.563135,88.227622,CHAPA TOLA
N,Y,STOP,,2097,22.568245,88.216061,SANKRAIL STN.
N,Y,STOP,,2098,22.570038,88.219482,BHARAT CO-OPERATIVE
N,Y,STOP,,2113,22.772755,88.047327,ANTPUR
N,Y,STOP,,2116,22.56558,88.281354,HANSKHALI
N,Y,STOP,,2117,22.570666,88.278497,CHANDMARI
N,Y,STOP,,2119,22.742925,88.350242,BIG BAZAR-SREERAMPORE
N,Y,STOP,,2120,22.722436,88.354374,JAYANTI CINEMA / BIDHAN CHANDRA COLLEGE
N,Y,STOP,,2121,22.688309,88.356474,HIND MOTOR DHARMATALA LANE
N,Y,STOP,,2124,22.567208,88.272996,PODRA ANDUL ROAD
N,Y,STOP,,2125,22.567699,88.27047,WEST BANK
N,Y,STOP,,2126,22.568081,88.268082,CHUNAVATI
N,Y,STOP,,2127,22.570265,88.265854,INDIAN OIL (MOURIGRAM)
N,Y,STOP,,2128,22.575101,88.261388,NIMTALA ANDUL ROAD
N,Y,STOP,,2130,22.57977,88.254328,MOURI STN
N,Y,STOP,,2131,22.582808,88.250095,PAKURTALA
N,Y,STOP,,2132,22.584687,88.243149,ANDUL STATION ROAD
N,Y,STOP,,2135,22.585529,88.236076,ANDUL BUS STOP
N,Y,STOP,,2136,22.585633,88.230038,ARGORI
N,Y,STOP,,2137,22.58474,88.214768,ALUMPUR
N,Y,STOP,,2139,22.622395,88.322471,BHATTANAGAR
N,Y,STOP,,2140,22.566376,88.254143,PANCHPARA GRAM PANCHAYAT
N,Y,STOP,,2141,22.564678,88.235483,SHITLA TOLA
N,Y,STOP,,2146,22.607892,88.263178,LAL BARI
N,Y,STOP,,2147,22.612568,88.270472,SALAP MORE
N,Y,STOP,,2148,22.614718,88.268035,SALAP BAZAR
N,Y,STOP,,2149,22.616485,88.254359,KATALIA
N,Y,STOP,,2150,22.617837,88.24412,MAKARDHA
N,Y,STOP,,2151,22.62453,88.236922,DPS SCHOOL
N,Y,STOP,,2154,22.631776,88.225939,FOKOR DOKAN
N,Y,STOP,,2155,22.634156,88.220856,DOMJUR BUS STAND/PS
N,Y,STOP,,2156,22.648947,88.192471,DAKSHIN BARI
N,Y,STOP,,2157,22.662385,88.143746,BARGACHIA DHARMATOLA
N,Y,STOP,,2158,22.667253,88.13311,BARGACHIA BUS STAND
N,Y,STOP,,2159,22.668031,88.129368,LEVEL CROSSING
N,Y,STOP,,2163,22.652576,88.086159,PERO
N,Y,STOP,,2164,22.666577,88.006106,KHILA
N,Y,STOP,,2165,22.678236,88.002572,JOYNAGAR
N,Y,STOP,,2167,22.720559,87.982354,UDAYNARANPUR
N,Y,STOP,,2170,22.816121,88.857471,SWARUP NAGAR B.D. OFFICE
N,Y,STOP,,2176,22.472865,88.087857,ULUBERIA STATION
N,Y,STOP,,2177,22.468092,88.104144,ULUBERIA GORUHATA
N,Y,STOP,,2178,22.467961,88.109092,ULUBERIA COURT
N,Y,STOP,,2179,22.468427,88.110319,ULUBERIA BUS STAND
N,Y,STOP,,2180,22.478704,88.09517,NIMDIGHI
N,Y,STOP,,2186,22.409758,87.861102,MECHADA
N,Y,STOP,,2187,22.133202,87.889073,NORGHAT
N,Y,STOP,,2189,21.707254,87.654463,CHOWALKHOLA
N,Y,STOP,,2190,22.512448,88.777459,CHAITALGHAT
N,Y,STOP,,2191,22.512448,88.777459,CHAITAL GHAT
N,Y,STOP,,2192,22.420122,88.662509,JIBANTOLLA
N,Y,STOP,,2193,22.562568,88.322932,AVANI MALL
N,Y,STOP,,2194,22.587428,88.872583,KUMARPUKUR
N,Y,STOP,,2195,22.580937,88.907542,TAKI
N,Y,STOP,,2198,22.8031,88.370248,ICHHAPORE RIFLE FACTORY
N,Y,STOP,,2201,22.651653,88.27014,BALUHATI
N,Y,STOP,,2202,22.492737,88.588543,BORALIGHAT
N,Y,STOP,,2204,22.500749,88.607692,B.D.O OFFICE (GHATAKPUKUR)
N,Y,STOP,,2206,22.511282,88.616119,BHANGAR BUS STAND
N,Y,STOP,,2207,22.637918,88.294628,CHAMRAIL
N,Y,STOP,,2208,22.842003,88.647516,MANASA BARI
N,Y,STOP,,2209,22.844633,88.640819,NALANDA
N,Y,STOP,,2210,22.84574,88.634331,HARIPUR
N,Y,STOP,,2211,22.847051,88.631327,KALYAN GARH
N,Y,STOP,,2214,22.848228,88.625103,KACHUA MORE
N,Y,STOP,,2216,22.619562,87.915916,JHIKHIRA
N,Y,STOP,,2217,22.842217,88.621559,SANGHATI PARK
Y,Y,JUNCTION,,2219,22.838319,88.619617,CHOWRANGEE MORE
N,Y,STOP,,2221,22.834371,88.614253,ASHOK NAGAR PS
N,Y,STOP,,2222,22.838109,88.599509,HIJLIYA MORE
N,Y,STOP,,2223,22.842686,88.582179,KAMAR PUR
N,Y,STOP,,2224,22.853879,88.550667,SURIA SCHOOL POST OFFICE
N,Y,STOP,,2226,22.869781,88.500672,DARIAPUR SCHOOL/HAT
N,Y,STOP,,2227,22.880877,88.459345,KULIYA GARH SCHOOL
N,Y,STOP,,2228,22.882812,88.441148,BORA
N,Y,STOP,,2229,22.893014,88.423935,KATGOLA
N,Y,STOP,,2231,22.889175,88.418419,NAIHATI STATION / NAIHATI MUNICIPALITY
N,Y,STOP,,2233,23.170266,88.557885,MONOROMA
N,Y,STOP,,2234,22.13624,88.083533,CHAITANYAPUR BUS STOP
N,Y,STOP,,2235,22.186722,87.977079,MAHISADAL BUS STOP
N,Y,STOP,,2236,22.269614,87.891681,NIMTOURI
N,Y,STOP,,2237,23.493738,88.45052,DHUBULIA
N,Y,STOP,,2238,23.654507,88.328878,DHUBI NAGADI
N,Y,STOP,,2239,23.688371,88.301305,DEBAGRAM
N,Y,STOP,,2240,22.468879,87.973657,BAGNAN LIBRARY MORE
N,Y,STOP,,2241,22.438137,87.973257,ANTILA KALI BARI
N,Y,STOP,,2242,22.426283,87.973845,NUNTIA
N,Y,STOP,,2243,22.382959,22.382959,NAUL
N,Y,STOP,,2244,23.175201,88.558132,PRAMANIK
Y,Y,JUNCTION,,2246,23.08155,88.544332,CHAKDAH CHOWMATHA
N,Y,STOP,,2248,22.346296,87.976543,SASATI BUS STOP
N,Y,STOP,,2252,22.318379,87.981744,BELPUKUR
N,Y,STOP,,2253,22.299825,87.986215,HOGLASI
N,Y,STOP,,2254,22.724586,88.47893,HELA BATTALA
N,Y,STOP,,2255,22.747676,88.448271,KAZI BARI (UNIVERSITY)
N,Y,STOP,,2256,22.756086,88.436927,RANGAPUR
N,Y,STOP,,2257,22.758996,88.433043,NILGUANGE
N,Y,STOP,,2258,22.761695,88.42722,SAHEB BAGAN BARASAT
N,Y,STOP,,2259,22.76368,88.411542,CHAPURIA
N,Y,STOP,,2260,22.765563,88.405625,DEBPUKUR (NILGUNJ ROAD)
N,Y,STOP,,2261,22.767453,88.388488,WIRELESS MORE
N,Y,STOP,,2263,22.760562,88.370242,BARRACKPUR STN
N,Y,JUNCTION,,2264,22.761837,88.365838,CHIRIA MORE (BARRACKPUR)
N,Y,STOP,,2265,22.767144,88.347605,DHOBI GHAT (BARRACKPUR)
N,Y,STOP,,2266,22.768361,88.344272,MISTRY GHAT
N,Y,STOP,,2267,22.505058,88.739703,JAYGRAM
N,Y,STOP,,2268,22.543589,88.799755,NAMCHI BAZAR
N,Y,STOP,,2269,22.550993,88.802335,BOKCHARA BAZAR
N,Y,STOP,,2270,22.526499,88.788627,NERULY
N,Y,STOP,,2271,22.573201,88.839414,VEBIA CHOWMATHA
N,Y,STOP,,2272,22.540699,88.846903,NOAPARA BUS STOP
N,Y,STOP,,2273,22.475415,88.847614,METIAKHALI BAZAR
N,Y,STOP,,2274,22.536083,88.845204,RAY BARI
N,Y,STOP,,2275,22.500503,88.835935,DASHIN AKHRATALA
N,Y,STOP,,2276,22.491176,88.840397,DUKHIRAMPOOL
N,Y,STOP,,2277,22.446457,88.853085,BOYERMARI
N,Y,STOP,,2278,22.438583,88.852718,NAZAT BUS STAND
N,Y,STOP,,2280,22.697454,88.389199,AMRABATI
N,Y,STOP,,2283,22.908406,88.710079,GOPALPUR (JALESWAR)
N,Y,STOP,,2284,22.888592,88.692843,KALASIMA BAZAR
N,Y,STOP,,2287,22.694711,88.374991,DHANKAL
N,Y,STOP,,2289,22.897289,88.699633,DHARAMPUR BAZAR
N,Y,STOP,,2291,22.698874,88.288735,DANKUNI TOLL PLAZA
N,Y,STOP,,2292,22.859414,88.67338,CHONGDA MORE
N,Y,STOP,,2293,22.825139,88.626231,ASHOK NAGAR STATION
N,Y,STOP,,2294,22.781805,88.575104,BIRA CHOWMATHA
N,Y,STOP,,2295,22.760821,88.548025,DUTTA PUKUR STN ROAD
N,Y,STOP,,2297,22.568799,88.013381,BAGNAN MORE
N,Y,STOP,,2298,22.582267,88.402058,KHOROP
N,Y,STOP,,2299,22.587111,87.965497,SEHAGORI
N,Y,STOP,,2300,22.595933,87.966705,THALIA
N,Y,STOP,,2301,22.61541,87.963765,SHAORABERIA MORE
N,Y,STOP,,2302,22.634786,87.967292,BIDHICHANDRAPUR
N,Y,STOP,,2303,22.65837,87.971925,GAR BHAWANIPUR
N,Y,STOP,,2304,22.565697,88.127235,DHULOR BADH
N,Y,STOP,,2305,22.565601,88.124062,GABBERIA HOSPITAL
N,Y,STOP,,2306,22.565475,88.1205,GABBERIA CHOTO POOL
N,Y,STOP,,2307,22.558222,88.086653,MANIKPIR
N,Y,STOP,,2308,22.565147,88.056503,10 NO POOL
N,Y,STOP,,2309,22.567427,88.046958,ASUT TALA
N,Y,STOP,,2310,22.569412,88.040741,SENER DANGA
N,Y,STOP,,2311,22.673742,88.317683,RAGHUNATPUR BAZAR
N,Y,STOP,,2312,22.572519,88.034332,CHAKHANA
N,Y,STOP,,2313,22.572266,88.022514,BORO POOL
N,Y,STOP,,2314,22.573353,88.016264,KALA TALA
N,Y,STOP,,2315,22.675884,88.317272,MAKHLA
N,Y,STOP,,2319,23.986884,88.739545,SHIKARPUR BUS STOP
N,Y,STOP,,2320,23.985422,88.719527,FUNKATALA
N,Y,STOP,,2322,22.703603,88.23789,KALA CHARA
N,Y,STOP,,2325,22.885295,88.612146,SENDANGA
N,Y,STOP,,2327,22.903126,88.579306,NURPUR
N,Y,STOP,,2328,22.810711,88.241453,SINGUR XING
N,Y,STOP,,2329,23.178871,88.026477,PALSIT TOLL TAX
N,Y,STOP,,2330,22.87169,88.682193,GANADIPAYAN BUS STAND
N,Y,STOP,,2331,22.879497,88.687461,KULPUKUR MANDIR
N,Y,STOP,,2334,22.900581,88.702117,DHARAMPUR HOSPITAL
N,Y,STOP,,2335,22.917651,88.720334,JALESHWAR MORE
N,Y,STOP,,2336,22.934317,88.735733,GAIGHATA PS
N,Y,STOP,,2337,22.948773,88.751147,NAHATA MORE
N,Y,STOP,,2338,22.959116,88.765075,BAK CHARA
N,Y,STOP,,2340,22.748473,88.130766,FURFURA SHARIF
N,Y,STOP,,2341,22.990207,88.703846,NAHATA
N,Y,STOP,,2342,23.917521,87.52171,SURI SP MORE
N,Y,STOP,,2343,23.991027,87.571718,MOHAMMAD BAZAR
N,Y,STOP,,2344,24.115823,87.797861,TARAPITH
N,Y,STOP,,2345,24.075441,87.730245,MALLARPUR
N,Y,STOP,,2346,22.727184,88.475722,KALIBARI BARASART
N,Y,STOP,,2347,22.736585,88.463096,LOKNATH MANDIR BARASAT
N,Y,STOP,,2348,22.747628,88.448326,KAZIBARI  BARASAT
N,Y,STOP,,2349,22.740916,88.435163,SBIHM SCHOOL HOTEL MAGAMENT
N,Y,STOP,,2350,22.740916,88.435163,NARAYANPUR MORE
N,Y,STOP,,2351,22.739319,88.437855,BARASAT STATE UNIVERSITY
N,Y,STOP,,2352,22.965022,88.104597,DHANIAKHALI BUS STOP
N,Y,STOP,,2356,22.491655,88.760187,MOTH BARI
N,Y,STOP,,2357,22.434238,88.763484,BOYERMARI DHAMAKHALI
N,Y,STOP,,2358,22.420903,88.774826,KANMARI
N,Y,STOP,,2359,22.372388,88.784361,SORBERIA
N,Y,STOP,,2360,22.373586,88.828094,RAMPUR BUS STAND
N,Y,STOP,,2361,22.36256,88.861665,ARSADMIYA GHAT
N,Y,STOP,,2362,22.357265,88.874491,DHAMAKHALI BUS STAND
N,Y,STOP,,2363,23.012314,87.5935,KOTULPUR
N,Y,STOP,,2364,23.067453,87.317117,BISHNUPUR BUS STAND (BANKURA)
N,Y,STOP,,2365,22.353412,88.435881,BARUIPUR STAND
N,Y,STOP,,2366,22.344443,88.443056,BARUIPUR SAHAPARA
N,Y,STOP,,2367,22.332156,88.449091,RANA BELIAGATA
N,Y,STOP,,2368,22.301157,88.464829,SURJAPUR
N,Y,STOP,,2371,22.28773,88.420046,BANSUNDARIA
N,Y,STOP,,2372,22.288438,88.414703,MULTI POST OFFICE
N,Y,STOP,,2373,22.294521,88.379122,ALIDA
N,Y,STOP,,2375,22.299564,88.347085,MAGURPUKUR BRIDGE
N,Y,STOP,,2376,22.314793,88.325904,AMRATALA
N,Y,STOP,,2377,22.31597,88.305948,SHERPUR
N,Y,STOP,,2378,22.410418,88.281226,BHASA 14 NO.
N,Y,STOP,,2379,22.326021,88.267218,SERAKOL
N,Y,STOP,,2380,22.636434,88.452871,KALI PARK
